"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"	"gender"
"TLR7"	7.73604707498309e-05	0.145137822364868	0.078	0.136	1	"Mig"	"TLR7"	"80-90"	"female"
"RGPD6"	7.82408090261553e-05	0.896961085892563	0.127	0.067	1	"Mig"	"RGPD6"	"80-90"	"female"
"APAF1"	7.93271156227538e-05	-0.036268198995588	0.053	0.101	1	"Mig"	"APAF1"	"80-90"	"female"
"RTN4"	8.05343888701149e-05	0.0514286692791464	0.161	0.245	1	"Mig"	"RTN4"	"80-90"	"female"
"MT1X"	8.13189931360984e-05	0.621098306787328	0.125	0.065	1	"Mig"	"MT1X"	"80-90"	"female"
"STARD7"	8.17561000622067e-05	-0.209915878423383	0.056	0.105	1	"Mig"	"STARD7"	"80-90"	"female"
"TCERG1"	8.2057184173174e-05	0.0792337483322156	0.09	0.152	1	"Mig"	"TCERG1"	"80-90"	"female"
"BRD4"	8.20832102653761e-05	0.951954736635411	0.25	0.179	1	"Mig"	"BRD4"	"80-90"	"female"
"SMURF2"	8.54697892282055e-05	1.28243563216885	0.134	0.073	1	"Mig"	"SMURF2"	"80-90"	"female"
"HNRNPH1"	8.97627519146123e-05	0.00983527211592961	0.892	0.961	1	"Mig"	"HNRNPH1"	"80-90"	"female"
"RNA5-8SN2"	9.37185332738675e-05	0.0771423835441006	0.113	0.183	1	"Mig"	"RNA5-8SN2"	"80-90"	"female"
"PTTG1IP"	9.79627234918597e-05	-0.392296303051665	0.087	0.146	1	"Mig"	"PTTG1IP"	"80-90"	"female"
"YWHAE"	9.84037709691382e-05	0.165213686810261	0.386	0.533	1	"Mig"	"YWHAE"	"80-90"	"female"
"SWAP70"	0.000104974310469706	0.106182638557601	0.088	0.148	1	"Mig"	"SWAP70"	"80-90"	"female"
"SORL1"	0.0001070425615383	0.945478870431439	0.458	0.422	1	"Mig"	"SORL1"	"80-90"	"female"
"GRN"	0.000107686758642164	-0.00983705038873617	0.108	0.176	1	"Mig"	"GRN"	"80-90"	"female"
"ETNK1"	0.000107989380952492	0.616026054339527	0.283	0.215	1	"Mig"	"ETNK1"	"80-90"	"female"
"PIK3IP1"	0.000113520867739184	0.0350872916895639	0.058	0.108	1	"Mig"	"PIK3IP1"	"80-90"	"female"
"ZMAT3"	0.000114636697146957	0.870221410681829	0.107	0.051	1	"Mig"	"ZMAT3"	"80-90"	"female"
"PNN"	0.000115903913021752	-0.250224421723409	0.091	0.15	1	"Mig"	"PNN"	"80-90"	"female"
"ADPGK"	0.000121612205070598	-0.136629550897929	0.068	0.12	1	"Mig"	"ADPGK"	"80-90"	"female"
"CHD2"	0.000125818865324999	-0.220950250716458	0.086	0.144	1	"Mig"	"CHD2"	"80-90"	"female"
"TOP1"	0.00012769747087062	0.285071279731235	0.059	0.108	1	"Mig"	"TOP1"	"80-90"	"female"
"ZFR"	0.000132606227217824	-0.0698459717129851	0.069	0.122	1	"Mig"	"ZFR"	"80-90"	"female"
"CLIP1"	0.000133069067177652	0.363934704580918	0.064	0.116	1	"Mig"	"CLIP1"	"80-90"	"female"
"CD4"	0.000137581187531771	0.051108420812416	0.087	0.146	1	"Mig"	"CD4"	"80-90"	"female"
"GPI"	0.000140324268161208	-0.401057950610529	0.057	0.105	1	"Mig"	"GPI"	"80-90"	"female"
"SEC22B"	0.000148706009161135	-0.113705598971308	0.16	0.241	1	"Mig"	"SEC22B"	"80-90"	"female"
"MTCO1P40"	0.000151109652572847	-0.223940797517435	0.252	0.331	1	"Mig"	"MTCO1P40"	"80-90"	"female"
"MARCHF7"	0.000151472752677594	-0.198417443545873	0.059	0.107	1	"Mig"	"MARCHF7"	"80-90"	"female"
"PADI2"	0.000155473131828233	0.148272457429404	0.469	0.635	1	"Mig"	"PADI2"	"80-90"	"female"
"ST6GAL1"	0.000157647899375807	0.157397532552438	0.146	0.227	1	"Mig"	"ST6GAL1"	"80-90"	"female"
"TSPYL1"	0.000159172182790917	-0.620655004338624	0.158	0.231	1	"Mig"	"TSPYL1"	"80-90"	"female"
"SIGLEC8"	0.000159647797135881	0.337310320673573	0.143	0.219	1	"Mig"	"SIGLEC8"	"80-90"	"female"
"HSP90AB1"	0.00016516896188212	0.532571966003009	0.468	0.43	1	"Mig"	"HSP90AB1"	"80-90"	"female"
"ARID1B"	0.000171435785702388	1.09285989530893	0.203	0.138	1	"Mig"	"ARID1B"	"80-90"	"female"
"ENTPD1"	0.000175084867168096	0.0631292057640591	0.156	0.235	1	"Mig"	"ENTPD1"	"80-90"	"female"
"C6orf62"	0.000176035862585055	0.47611936306865	0.534	0.505	1	"Mig"	"C6orf62"	"80-90"	"female"
"IRAG2"	0.000178109997346347	0.324047051789482	0.075	0.13	1	"Mig"	"IRAG2"	"80-90"	"female"
"DIP2A"	0.000197707258281293	1.07112163421335	0.144	0.085	1	"Mig"	"DIP2A"	"80-90"	"female"
"PTPRJ"	0.000198920262961909	0.530222880834826	0.159	0.097	1	"Mig"	"PTPRJ"	"80-90"	"female"
"SUSD6"	0.000201716653868656	0.0187985730102764	0.227	0.321	1	"Mig"	"SUSD6"	"80-90"	"female"
"ADORA3"	0.000201903088448691	0.148089969355815	0.144	0.217	1	"Mig"	"ADORA3"	"80-90"	"female"
"CSF1R"	0.000207939874444798	0.00150788080271624	0.443	0.584	1	"Mig"	"CSF1R"	"80-90"	"female"
"ACIN1"	0.000209451997838126	0.818690253021665	0.1	0.166	1	"Mig"	"ACIN1"	"80-90"	"female"
"PDZD8"	0.000212838005266432	0.749722994919873	0.112	0.059	1	"Mig"	"PDZD8"	"80-90"	"female"
"H3-5"	0.000215230898171472	-0.198231114908975	0.134	0.197	1	"Mig"	"H3-5"	"80-90"	"female"
"PRPF39"	0.00021554467752809	0.866663265377327	0.255	0.191	1	"Mig"	"PRPF39"	"80-90"	"female"
"CPVL"	0.00021628743924251	0.0973369353959694	0.159	0.239	1	"Mig"	"CPVL"	"80-90"	"female"
"ATP2C1"	0.000218675629059055	1.11553980394132	0.105	0.053	1	"Mig"	"ATP2C1"	"80-90"	"female"
"PDCD6IP"	0.000220207684585172	0.162270758825191	0.068	0.118	1	"Mig"	"PDCD6IP"	"80-90"	"female"
"RNA5-8SN1"	0.000231462736825166	0.141122126066078	0.111	0.178	1	"Mig"	"RNA5-8SN1"	"80-90"	"female"
"ANKRD36"	0.000242195651471075	0.92759583751719	0.264	0.197	1	"Mig"	"ANKRD36"	"80-90"	"female"
"DRAM2"	0.000243005840471415	-0.033329614979275	0.111	0.174	1	"Mig"	"DRAM2"	"80-90"	"female"
"ZNF24"	0.000243365275264565	0.106259484391645	0.062	0.11	1	"Mig"	"ZNF24"	"80-90"	"female"
"KMT2A"	0.000249061894979619	1.62002518986586	0.106	0.055	1	"Mig"	"KMT2A"	"80-90"	"female"
"DNAJC8"	0.000268242266564678	-0.27790451886855	0.065	0.112	1	"Mig"	"DNAJC8"	"80-90"	"female"
"PLEK"	0.0002690226923213	-0.177958731706597	0.075	0.128	1	"Mig"	"PLEK"	"80-90"	"female"
"MGAT1"	0.000271655861377295	-0.247434585560869	0.071	0.122	1	"Mig"	"MGAT1"	"80-90"	"female"
"CD164"	0.000273956956029569	0.251892461974827	0.128	0.197	1	"Mig"	"CD164"	"80-90"	"female"
"TMSB4X"	0.000279304859476138	-0.154759780062216	0.813	0.88	1	"Mig"	"TMSB4X"	"80-90"	"female"
"EIF4E"	0.000279322409944227	-0.783540976797461	0.072	0.122	1	"Mig"	"EIF4E"	"80-90"	"female"
"JDP2"	0.000336245990645901	0.0548371306926509	0.088	0.144	1	"Mig"	"JDP2"	"80-90"	"female"
"RNA5-8SN3"	0.000338188390219825	0.0893773245790622	0.116	0.179	1	"Mig"	"RNA5-8SN3"	"80-90"	"female"
"PPP3CA"	0.000343883582966974	0.743488241857314	0.396	0.339	1	"Mig"	"PPP3CA"	"80-90"	"female"
"TPR"	0.000351935336797516	0.390079610251961	0.096	0.156	1	"Mig"	"TPR"	"80-90"	"female"
"CBX3"	0.000397993813906844	-0.222585501559079	0.067	0.114	1	"Mig"	"CBX3"	"80-90"	"female"
"NUFIP2"	0.000412818537447735	0.532864841143752	0.089	0.146	1	"Mig"	"NUFIP2"	"80-90"	"female"
"GDI2"	0.000437471240736283	-0.179071745004369	0.122	0.185	1	"Mig"	"GDI2"	"80-90"	"female"
"DDIT4"	0.000442043818319525	-0.0415801654755322	0.064	0.11	1	"Mig"	"DDIT4"	"80-90"	"female"
"WASHC4"	0.000489828653184307	0.0638236180040934	0.112	0.174	1	"Mig"	"WASHC4"	"80-90"	"female"
"COPS6"	0.00053486851403113	-0.266591141568859	0.065	0.11	1	"Mig"	"COPS6"	"80-90"	"female"
"CHD9"	0.000546704549695264	0.0957227960042322	0.16	0.233	1	"Mig"	"CHD9"	"80-90"	"female"
"TMEM19"	0.000552420248736913	0.857446678311062	0.13	0.079	1	"Mig"	"TMEM19"	"80-90"	"female"
"SSH2"	0.00055659669919846	0.0842832884376845	0.23	0.32	1	"Mig"	"SSH2"	"80-90"	"female"
"GOLGA8A"	0.000562713680752778	-0.271336475927867	0.066	0.112	1	"Mig"	"GOLGA8A"	"80-90"	"female"
"DOCK8"	0.000567934233598199	0.92228941536291	0.344	0.296	1	"Mig"	"DOCK8"	"80-90"	"female"
"SRRM1"	0.000586594361632315	0.0809027833644191	0.254	0.353	1	"Mig"	"SRRM1"	"80-90"	"female"
"SOAT1"	0.000596555268214421	0.211000101296324	0.093	0.148	1	"Mig"	"SOAT1"	"80-90"	"female"
"CSNK1A1"	0.000670029450277789	0.206743566142894	0.078	0.128	1	"Mig"	"CSNK1A1"	"80-90"	"female"
"EIF4G2"	0.000700201029587434	0.271682438519938	0.119	0.179	1	"Mig"	"EIF4G2"	"80-90"	"female"
"EIF5"	0.000729651636487338	0.0889285951299508	0.135	0.203	1	"Mig"	"EIF5"	"80-90"	"female"
"ARHGAP25"	0.000741557041113547	-0.28688830020233	0.076	0.124	1	"Mig"	"ARHGAP25"	"80-90"	"female"
"LAPTM4A"	0.000743637707356457	0.0032350007478712	0.098	0.154	1	"Mig"	"LAPTM4A"	"80-90"	"female"
"CBX5"	0.000744708576600348	0.0437916611652358	0.063	0.107	1	"Mig"	"CBX5"	"80-90"	"female"
"EEF2"	0.000754560222666143	0.118053784066721	0.099	0.156	1	"Mig"	"EEF2"	"80-90"	"female"
"PNRC1"	0.000768750271147339	0.685725770300128	0.142	0.089	1	"Mig"	"PNRC1"	"80-90"	"female"
"DYNC1H1"	0.000799771806322776	0.187666835785346	0.058	0.101	1	"Mig"	"DYNC1H1"	"80-90"	"female"
"KCNJ2"	0.000800328800207431	-0.829594078680084	0.182	0.25	1	"Mig"	"KCNJ2"	"80-90"	"female"
"PSMD12"	0.000845020467526917	-0.437208281276972	0.062	0.105	1	"Mig"	"PSMD12"	"80-90"	"female"
"DNAJC10"	0.00085997028128282	-0.34363197345887	0.078	0.126	1	"Mig"	"DNAJC10"	"80-90"	"female"
"CHD7"	0.000893419342398387	0.0704626481370383	0.179	0.258	1	"Mig"	"CHD7"	"80-90"	"female"
"SAMHD1"	0.000909854920547331	-0.0788406846538818	0.094	0.146	1	"Mig"	"SAMHD1"	"80-90"	"female"
"NKTR"	0.000956729927731258	0.546486445617649	0.182	0.262	1	"Mig"	"NKTR"	"80-90"	"female"
"ANKRD36C"	0.000959687754299318	0.711115054830505	0.244	0.183	1	"Mig"	"ANKRD36C"	"80-90"	"female"
"NPIPB5"	0.000968885867443046	0.813829847956029	0.236	0.176	1	"Mig"	"NPIPB5"	"80-90"	"female"
"LILRB4"	0.000983562798483391	0.376351367423722	0.092	0.146	1	"Mig"	"LILRB4"	"80-90"	"female"
"GPCPD1"	0.000998982055701877	0.0700297750050922	0.102	0.158	1	"Mig"	"GPCPD1"	"80-90"	"female"
"ITPR2"	0.0010071367008409	0.49821490152375	0.269	0.205	1	"Mig"	"ITPR2"	"80-90"	"female"
"ALPK1"	0.00101465127909354	0.0149626112267294	0.062	0.105	1	"Mig"	"ALPK1"	"80-90"	"female"
"ST3GAL6"	0.00102073644112692	-0.137295836120762	0.122	0.179	1	"Mig"	"ST3GAL6"	"80-90"	"female"
"TM9SF2"	0.00103775762704531	-0.127233800780064	0.09	0.142	1	"Mig"	"TM9SF2"	"80-90"	"female"
"RBM5"	0.00104932403185574	0.630626202836864	0.143	0.091	1	"Mig"	"RBM5"	"80-90"	"female"
"PSMA3"	0.00104968380764549	-0.233433262987317	0.064	0.107	1	"Mig"	"PSMA3"	"80-90"	"female"
"BAZ1B"	0.00105347839878031	-0.0366723305935768	0.064	0.107	1	"Mig"	"BAZ1B"	"80-90"	"female"
"LRP1"	0.0010733297799425	0.293374930327894	0.087	0.138	1	"Mig"	"LRP1"	"80-90"	"female"
"CEP350"	0.001081634713369	0.716218827617888	0.139	0.205	1	"Mig"	"CEP350"	"80-90"	"female"
"PLEKHB2"	0.00109595305835452	-0.232741534852587	0.071	0.114	1	"Mig"	"PLEKHB2"	"80-90"	"female"
"EWSR1"	0.00110399856030059	-0.0763951789586013	0.086	0.136	1	"Mig"	"EWSR1"	"80-90"	"female"
"EEA1"	0.00112540269743052	-0.029862017995367	0.116	0.174	1	"Mig"	"EEA1"	"80-90"	"female"
"ND3"	0.00114367475496026	1.15727195422988	0.203	0.144	1	"Mig"	"ND3"	"80-90"	"female"
"HNRNPA3"	0.00116012236542481	0.483833589341581	0.161	0.233	1	"Mig"	"HNRNPA3"	"80-90"	"female"
"KTN1"	0.00118480190555308	0.351605705936739	0.246	0.337	1	"Mig"	"KTN1"	"80-90"	"female"
"BOD1L1"	0.00127470123388726	1.10371173019775	0.224	0.168	1	"Mig"	"BOD1L1"	"80-90"	"female"
"MNDA"	0.00130206396557614	0.0904473188020758	0.086	0.136	1	"Mig"	"MNDA"	"80-90"	"female"
"P4HA1"	0.0013274683352116	1.06218488119114	0.166	0.114	1	"Mig"	"P4HA1"	"80-90"	"female"
"FAM13A"	0.00136333401570078	-0.28790857931786	0.06	0.101	1	"Mig"	"FAM13A"	"80-90"	"female"
"ST8SIA4"	0.00137921375548393	-0.0333812345254985	0.085	0.134	1	"Mig"	"ST8SIA4"	"80-90"	"female"
"RBMX"	0.00144238266694395	-0.141272158565423	0.17	0.239	1	"Mig"	"RBMX"	"80-90"	"female"
"SNCA"	0.0014513646239057	-0.160972737128664	0.072	0.116	1	"Mig"	"SNCA"	"80-90"	"female"
"H4C14"	0.00145692107512511	0.988381262627059	0.118	0.071	1	"Mig"	"H4C14"	"80-90"	"female"
"MRFAP1"	0.00147119538573874	-0.50499715299826	0.061	0.103	1	"Mig"	"MRFAP1"	"80-90"	"female"
"GIMAP4"	0.0014832137796496	0.231987581660619	0.092	0.144	1	"Mig"	"GIMAP4"	"80-90"	"female"
"MEF2C"	0.00153573795489039	0.307900409112364	0.304	0.402	1	"Mig"	"MEF2C"	"80-90"	"female"
"TTC17"	0.00154909281257599	-0.00216471481020886	0.081	0.128	1	"Mig"	"TTC17"	"80-90"	"female"
"SERBP1"	0.00161255562622456	0.0543874345321429	0.105	0.158	1	"Mig"	"SERBP1"	"80-90"	"female"
"NPIPB13"	0.00166330683887136	0.971768459907574	0.191	0.138	1	"Mig"	"NPIPB13"	"80-90"	"female"
"USP15"	0.00168965623388375	0.163706680633778	0.213	0.294	1	"Mig"	"USP15"	"80-90"	"female"
"PIAS2"	0.00172914531911844	0.839608703236717	0.111	0.065	1	"Mig"	"PIAS2"	"80-90"	"female"
"TRIP12"	0.00174569958687012	0.119684585367598	0.067	0.108	1	"Mig"	"TRIP12"	"80-90"	"female"
"ARHGAP12"	0.00176240064688347	-0.0792760318654069	0.08	0.126	1	"Mig"	"ARHGAP12"	"80-90"	"female"
"BTG2"	0.00181400721599051	0.0698282926372216	0.07	0.112	1	"Mig"	"BTG2"	"80-90"	"female"
"PRPF38B"	0.00185722030339525	1.22123093655578	0.252	0.199	1	"Mig"	"PRPF38B"	"80-90"	"female"
"UBAP2L"	0.00199334764914396	0.327094378575911	0.15	0.101	1	"Mig"	"UBAP2L"	"80-90"	"female"
"ALYREF"	0.00201254077526839	-0.0900909467022863	0.108	0.162	1	"Mig"	"ALYREF"	"80-90"	"female"
"PCMTD1"	0.00203909721246122	0.723271694077752	0.215	0.16	1	"Mig"	"PCMTD1"	"80-90"	"female"
"EIF1AX"	0.0020898045455626	-0.221182295262525	0.088	0.134	1	"Mig"	"EIF1AX"	"80-90"	"female"
"UPF2"	0.00214729387610724	-0.131572794925654	0.122	0.176	1	"Mig"	"UPF2"	"80-90"	"female"
"ADAP2"	0.0021656982663253	0.193179837159389	0.137	0.197	1	"Mig"	"ADAP2"	"80-90"	"female"
"GGTA1"	0.00219540531865806	-0.120156956632974	0.07	0.112	1	"Mig"	"GGTA1"	"80-90"	"female"
"USP9X"	0.00220340627653879	0.340500690878414	0.076	0.12	1	"Mig"	"USP9X"	"80-90"	"female"
"COX3"	0.00221042864761366	0.0900074286986152	0.584	0.71	1	"Mig"	"COX3"	"80-90"	"female"
"NPIPB11"	0.00222274671118016	0.829516506353156	0.174	0.122	1	"Mig"	"NPIPB11"	"80-90"	"female"
"HSP90AB3P"	0.00222734136135751	0.736825951345983	0.164	0.114	1	"Mig"	"HSP90AB3P"	"80-90"	"female"
"MIS18BP1"	0.0022615504535269	1.17260558779717	0.19	0.14	1	"Mig"	"MIS18BP1"	"80-90"	"female"
"FYB1"	0.002337433425071	0.0898180250228506	0.341	0.436	1	"Mig"	"FYB1"	"80-90"	"female"
"TMX1"	0.00234512819991268	0.34608917252228	0.145	0.207	1	"Mig"	"TMX1"	"80-90"	"female"
"DCUN1D1"	0.00241787877589432	0.358636525819685	0.124	0.077	1	"Mig"	"DCUN1D1"	"80-90"	"female"
"PCNP"	0.00243345961761372	0.109589458818539	0.07	0.112	1	"Mig"	"PCNP"	"80-90"	"female"
"LARP4B"	0.00250882801939432	-0.515907498584162	0.072	0.114	1	"Mig"	"LARP4B"	"80-90"	"female"
"DNAJC13"	0.00260563960824148	0.0262929891881638	0.079	0.122	1	"Mig"	"DNAJC13"	"80-90"	"female"
"GOLGB1"	0.0026172833142025	0.14571056861859	0.155	0.217	1	"Mig"	"GOLGB1"	"80-90"	"female"
"RAB12"	0.00264800743296589	0.823043145764657	0.593	0.647	1	"Mig"	"RAB12"	"80-90"	"female"
"JAK1"	0.00268575760318475	0.716510553603531	0.09	0.14	1	"Mig"	"JAK1"	"80-90"	"female"
"SPCS2"	0.0027485161063558	-0.120512414195213	0.073	0.114	1	"Mig"	"SPCS2"	"80-90"	"female"
"ND4L"	0.00276630036216332	1.50482353011077	0.259	0.211	1	"Mig"	"ND4L"	"80-90"	"female"
"GATM"	0.00283091748864141	0.882869484507387	0.103	0.061	1	"Mig"	"GATM"	"80-90"	"female"
"MTND1P23"	0.00298805260481874	0.329954031432336	0.283	0.373	1	"Mig"	"MTND1P23"	"80-90"	"female"
"DEK"	0.00301172031222418	0.0697704790964324	0.115	0.168	1	"Mig"	"DEK"	"80-90"	"female"
"RNF145"	0.00305447060911214	-0.213254326583979	0.095	0.14	1	"Mig"	"RNF145"	"80-90"	"female"
"PCM1"	0.00311955548737081	0.881986944338128	0.257	0.211	1	"Mig"	"PCM1"	"80-90"	"female"
"CALCOCO2"	0.0031227517795471	0.318685327270501	0.09	0.136	1	"Mig"	"CALCOCO2"	"80-90"	"female"
"TPT1"	0.00313984598548781	0.0407162016372977	0.564	0.677	1	"Mig"	"TPT1"	"80-90"	"female"
"FGD5-AS1"	0.00315048339205135	0.122587596448138	0.087	0.132	1	"Mig"	"FGD5-AS1"	"80-90"	"female"
"RGPD5"	0.00317945998361439	0.976267891391139	0.155	0.108	1	"Mig"	"RGPD5"	"80-90"	"female"
"EVI5"	0.00318015598986113	0.621050221207683	0.073	0.114	1	"Mig"	"EVI5"	"80-90"	"female"
"RAP2B"	0.00330350171028783	0.26956206968196	0.199	0.27	1	"Mig"	"RAP2B"	"80-90"	"female"
"SFMBT2"	0.00342279772608139	1.43525159513364	0.119	0.077	1	"Mig"	"SFMBT2"	"80-90"	"female"
"RSRC1"	0.00350625316357866	0.0425455503222691	0.116	0.17	1	"Mig"	"RSRC1"	"80-90"	"female"
"YIPF4"	0.00351209263541615	0.528739451703296	0.101	0.059	1	"Mig"	"YIPF4"	"80-90"	"female"
"CFLAR"	0.00358828752011524	1.46024302491007	0.139	0.095	1	"Mig"	"CFLAR"	"80-90"	"female"
"ETV5"	0.00362955212058384	1.10781018410432	0.24	0.191	1	"Mig"	"ETV5"	"80-90"	"female"
"MIER1"	0.003704910669937	0.0261345448358756	0.1	0.148	1	"Mig"	"MIER1"	"80-90"	"female"
"MYH9"	0.00371179212487353	0.0671388863119602	0.093	0.14	1	"Mig"	"MYH9"	"80-90"	"female"
"NABP1"	0.00387295025260121	-0.355365862944815	0.088	0.132	1	"Mig"	"NABP1"	"80-90"	"female"
"HIPK3"	0.00388676837515744	-0.190488238361237	0.077	0.118	1	"Mig"	"HIPK3"	"80-90"	"female"
"ANP32A"	0.00391027429483634	0.0813185611356879	0.114	0.166	1	"Mig"	"ANP32A"	"80-90"	"female"
"HERC4"	0.00398291896497191	0.855335631887755	0.114	0.071	1	"Mig"	"HERC4"	"80-90"	"female"
"GON4L"	0.00416775794980512	-0.423091443670034	0.064	0.101	1	"Mig"	"GON4L"	"80-90"	"female"
"DOCK4"	0.00422569951770388	0.773559253390562	0.248	0.199	1	"Mig"	"DOCK4"	"80-90"	"female"
"PPIG"	0.00422723015110567	0.151291060248826	0.132	0.187	1	"Mig"	"PPIG"	"80-90"	"female"
"DDX24"	0.00425298830304464	-0.0580667493832818	0.065	0.103	1	"Mig"	"DDX24"	"80-90"	"female"
"SHTN1"	0.00434824273828328	0.940856836521036	0.199	0.148	1	"Mig"	"SHTN1"	"80-90"	"female"
"EIF2S3"	0.00449510753411427	0.404460463064053	0.321	0.424	1	"Mig"	"EIF2S3"	"80-90"	"female"
"BAZ2B"	0.00453831967330385	0.820740837963604	0.275	0.223	1	"Mig"	"BAZ2B"	"80-90"	"female"
"SCARB2"	0.00480671183544708	0.241463520720809	0.071	0.11	1	"Mig"	"SCARB2"	"80-90"	"female"
"ZNF292"	0.0048708864376237	0.907703094691276	0.167	0.12	1	"Mig"	"ZNF292"	"80-90"	"female"
"RREB1"	0.00488261607829201	0.686459367445107	0.186	0.252	1	"Mig"	"RREB1"	"80-90"	"female"
"TSC22D2"	0.00507299353786454	0.697059379021366	0.189	0.14	1	"Mig"	"TSC22D2"	"80-90"	"female"
"HSPA8"	0.00509790231350538	0.405425977998124	0.276	0.359	1	"Mig"	"HSPA8"	"80-90"	"female"
"SLC4A7"	0.00510942340254276	1.07578676087614	0.226	0.181	1	"Mig"	"SLC4A7"	"80-90"	"female"
"SON"	0.00515202902205459	0.0282453717958271	0.472	0.584	1	"Mig"	"SON"	"80-90"	"female"
"HSPA4"	0.00515391432893954	0.731671208312003	0.186	0.138	1	"Mig"	"HSPA4"	"80-90"	"female"
"MALAT1"	0.00528985318452938	0.0885321043205467	1	0.994	1	"Mig"	"MALAT1"	"80-90"	"female"
"KCTD12"	0.00534915322747839	0.109402326454886	0.261	0.337	1	"Mig"	"KCTD12"	"80-90"	"female"
"PRMT2"	0.00537316549567372	0.393959142447724	0.152	0.211	1	"Mig"	"PRMT2"	"80-90"	"female"
"TMEM119"	0.00539418960455454	-0.02559552964287	0.088	0.13	1	"Mig"	"TMEM119"	"80-90"	"female"
"EIF3E"	0.00558260173801953	-1.83768155891816	0.073	0.112	1	"Mig"	"EIF3E"	"80-90"	"female"
"MAPK1IP1L"	0.00564320058143168	-0.450875343313303	0.079	0.118	1	"Mig"	"MAPK1IP1L"	"80-90"	"female"
"NARS1"	0.00569750578280526	-0.249786670950322	0.066	0.103	1	"Mig"	"NARS1"	"80-90"	"female"
"SNHG32"	0.00572685048774262	-0.250632489605459	0.064	0.101	1	"Mig"	"SNHG32"	"80-90"	"female"
"NFKBIA"	0.00573713517397277	0.626424087148586	0.117	0.17	1	"Mig"	"NFKBIA"	"80-90"	"female"
"TSC22D3"	0.00579173871355311	0.488898120820536	0.073	0.112	1	"Mig"	"TSC22D3"	"80-90"	"female"
"BCAS4"	0.00581231502628074	0.0279764823542829	0.222	0.294	1	"Mig"	"BCAS4"	"80-90"	"female"
"PABPC1"	0.00589191582632093	-0.182977319981226	0.446	0.55	1	"Mig"	"PABPC1"	"80-90"	"female"
"CHORDC1"	0.00599176249681227	0.667493949647424	0.182	0.136	1	"Mig"	"CHORDC1"	"80-90"	"female"
"ACTR2"	0.00603423949548694	-0.19748057803538	0.147	0.201	1	"Mig"	"ACTR2"	"80-90"	"female"
"MTA2"	0.00611109754145555	1.01558613827441	0.332	0.302	1	"Mig"	"MTA2"	"80-90"	"female"
"LHFPL2"	0.00612327066773887	0.296541298871436	0.173	0.237	1	"Mig"	"LHFPL2"	"80-90"	"female"
"SDCCAG8"	0.00613342457065641	0.386405683136256	0.14	0.197	1	"Mig"	"SDCCAG8"	"80-90"	"female"
"MIR12136"	0.00617982917158695	0.0685594476848324	0.163	0.221	1	"Mig"	"MIR12136"	"80-90"	"female"
"MEF2A"	0.00672537901964849	0.158897636285718	0.285	0.359	1	"Mig"	"MEF2A"	"80-90"	"female"
"STAT3"	0.00681478481480601	0.534719565016333	0.246	0.201	1	"Mig"	"STAT3"	"80-90"	"female"
"RNPS1"	0.00693275851998488	0.131627557921402	0.07	0.107	1	"Mig"	"RNPS1"	"80-90"	"female"
"ZNF106"	0.00694248896762404	0.260299999820472	0.147	0.203	1	"Mig"	"ZNF106"	"80-90"	"female"
"RAP2C"	0.00700719078384735	0.273289898189056	0.097	0.14	1	"Mig"	"RAP2C"	"80-90"	"female"
"GATD3A"	0.00753084958355054	0.144869471050323	0.098	0.142	1	"Mig"	"GATD3A"	"80-90"	"female"
"KIAA1109"	0.00778442387356996	0.703113201914217	0.141	0.101	1	"Mig"	"KIAA1109"	"80-90"	"female"
"SENP6"	0.007788650592285	0.101284674081743	0.088	0.128	1	"Mig"	"SENP6"	"80-90"	"female"
"PABPN1"	0.00784998832031147	0.457609366649136	0.159	0.116	1	"Mig"	"PABPN1"	"80-90"	"female"
"USP34"	0.0079267331421265	1.08847194742539	0.113	0.075	1	"Mig"	"USP34"	"80-90"	"female"
"OSTF1"	0.00822025611843148	0.738503976548889	0.316	0.288	1	"Mig"	"OSTF1"	"80-90"	"female"
"DYNC1I2"	0.00826914065615655	0.0332894175164156	0.085	0.124	1	"Mig"	"DYNC1I2"	"80-90"	"female"
"ME2"	0.00828257253366636	-0.0575014046604296	0.098	0.142	1	"Mig"	"ME2"	"80-90"	"female"
"DENND5A"	0.0084141545126113	-0.168556970777928	0.069	0.105	1	"Mig"	"DENND5A"	"80-90"	"female"
"YTHDC1"	0.0084663830132167	0.125381582428763	0.077	0.114	1	"Mig"	"YTHDC1"	"80-90"	"female"
"PSMG3"	0.00861805809531144	0.218321516835449	0.1	0.142	1	"Mig"	"PSMG3"	"80-90"	"female"
"BCLAF1"	0.00880215769076993	0.261131471526565	0.131	0.181	1	"Mig"	"BCLAF1"	"80-90"	"female"
"FNIP1"	0.0088147665100895	1.17741113946357	0.13	0.091	1	"Mig"	"FNIP1"	"80-90"	"female"
"SARAF"	0.00911567932120876	0.606080147064428	0.16	0.221	1	"Mig"	"SARAF"	"80-90"	"female"
"SCPEP1"	0.00915998181473422	0.08065304967281	0.07	0.107	1	"Mig"	"SCPEP1"	"80-90"	"female"
"ERH"	0.00943864841873551	0.49768760417594	0.087	0.128	1	"Mig"	"ERH"	"80-90"	"female"
"NCOA3"	0.00945491120362459	0.910209856507804	0.148	0.107	1	"Mig"	"NCOA3"	"80-90"	"female"
